country,fulltitle,country_OEL,continent,continent_OEL,Situational,panel#,runs,amount,length,averagelength,maxlength,proportion,Frequency,PanelProportion,averagelength%,maxlength%
USA,Wonder Woman - The Huntress,USA,USA,USA,Spatial,106,89,12,101,8.416666667,18,95.28301887,0.113207547,0.952830189,0.079402516,0.169811321
Belgium/Flanders,Baxter - H2O,Belgium/Flanders,Europe,Europe,Time,153,145,8,153,19.25,73,100,0.052287582,1,0.125816993,0.477124183
Belgium/Flanders,Bessy  - Ondergang in de grot,Belgium/Flanders,Europe,Europe,Time,156,133,20,153,7.65,19,98.07692308,0.128205128,0.980769231,0.049038462,0.121794872
Belgium/Flanders,Bessy Natuurkommando - De nacht van de schildpad,Belgium/Flanders,Europe,Europe,Time,153,136,16,152,9.5,30,99.34640523,0.104575163,0.993464052,0.062091503,0.196078431
Belgium/Flanders,Biebel - De Doos,Belgium/Flanders,Europe,Europe,Time,151,147,4,151,38.25,64,100,0.026490066,1,0.253311258,0.42384106
Belgium/Flanders,De avonturen van Johan en Stefan - De Zondebokken,Belgium/Flanders,Europe,Europe,Time,149,145,1,146,146,0,97.98657718,0.006711409,0.979865772,0.979865772,0
Belgium/Flanders,De avonturen van Jommeke - De muzikale Bella,Belgium/Flanders,Europe,Europe,Time,155,144,9,154,17.11111111,69,99.35483871,0.058064516,0.993548387,0.110394265,0.44516129
Belgium/Flanders,De avonturen van Nero en Co - De brief aan Nasser,Belgium/Flanders,Europe,Europe,Time,158,151,7,79,11.28571429,33,50,0.044303797,0.5,0.071428571,0.208860759
Belgium/Flanders,De avonturen van Nero en Co - De hoorn des overvloeds,Belgium/Flanders,Europe,Europe,Time,161,153,8,161,20.25,64,100,0.049689441,1,0.125776398,0.397515528
Belgium/Flanders,De Avonturen van Urbanus - Tegen de Dikkenekken,Belgium/Flanders,Europe,Europe,Time,161,154,6,82,13.66666667,60,50.93167702,0.037267081,0.50931677,0.084886128,0.372670807
Belgium/Flanders,De Kiekeboes - Vluchtmisdrijf,Belgium/Flanders,Europe,Europe,Time,151,142,9,151,16.77777778,30,100,0.059602649,1,0.111111111,0.198675497
Belgium/Flanders,"De Kriegels - Happy Halloween, Mister Zablowski",Belgium/Flanders,Europe,Europe,Time,150,128,20,148,7.4,31,98.66666667,0.133333333,0.986666667,0.049333333,0.206666667
Belgium/Flanders,De Rode Ridder - Het gebroken zwaard,Belgium/Flanders,Europe,Europe,Time,157,154,3,72,24,70,45.85987261,0.01910828,0.458598726,0.152866242,0.445859873
Belgium/Flanders,De rode ridder - Kerwyn de Magi.r,Belgium/Flanders,Europe,Europe,Time,155,140,14,154,11,47,99.35483871,0.090322581,0.993548387,0.070967742,0.303225806
Belgium/Flanders,De Spookjes - Spoken en piraten,Belgium/Flanders,Europe,Europe,Time,151,141,7,148,21.14285714,37,98.01324503,0.046357616,0.98013245,0.140018921,0.245033113
Belgium/Flanders,De Vrolijke Bengels,Belgium/Flanders,Europe,Europe,Time,152,133,19,152,8,9,100,0.125,1,0.052631579,0.059210526
Belgium/Flanders,Detective Van Zwam - Het Geheim van Matsuoka,Belgium/Flanders,Europe,Europe,Time,156,148,6,154,25.66666667,50,98.71794872,0.038461538,0.987179487,0.164529915,0.320512821
Belgium/Flanders,F.C. De Kampioenen - Miss Moeial,Belgium/Flanders,Europe,Europe,Time,155,142,10,152,15.2,37,98.06451613,0.064516129,0.980645161,0.098064516,0.238709677
Belgium/Flanders,FC Schwalbe - Daar is 'm,Belgium/Flanders,Europe,Europe,Time,151,131,19,150,7.894736842,10,99.33774834,0.125827815,0.993377483,0.052283025,0.066225166
Belgium/Flanders,Het Grote Kabouter Wesley Boek,Belgium/Flanders,Europe,Europe,Time,168,160,8,168,21,24,100,0.047619048,1,0.125,0.142857143
Belgium/Flanders,Jan Zonder Vrees,Belgium/Flanders,Europe,Europe,Time,151,150,1,151,151,0,100,0.006622517,1,1,0
Belgium/Flanders,Jerom - De bronzen kabouter,Belgium/Flanders,Europe,Europe,Time,150,135,14,149,10.64285714,24,99.33333333,0.093333333,0.993333333,0.070952381,0.16
Belgium/Flanders,Jommeke - Het piepend bed,Belgium/Flanders,Europe,Europe,Time,154,151,3,36,12,26,23.37662338,0.019480519,0.233766234,0.077922078,0.168831169
Belgium/Flanders,K3 - De hoed van Ya Ya Yippee,Belgium/Flanders,Europe,Europe,Time,154,151,3,61,20.33333333,57,39.61038961,0.019480519,0.396103896,0.132034632,0.37012987
Belgium/Flanders,Kari Lente & Co,Belgium/Flanders,Europe,Europe,Time,150,144,4,64,16,53,42.66666667,0.026666667,0.426666667,0.106666667,0.353333333
Belgium/Flanders,Meesterwerken in Beeld - Robinson Cruso.,Belgium/Flanders,Europe,Europe,Time,91,90,1,91,91,0,100,0.010989011,1,1,0
Belgium/Flanders,Otto - Op hete kolen,Belgium/Flanders,Europe,Europe,Time,150,146,4,150,37.75,53,100,0.026666667,1,0.251666667,0.353333333
Belgium/Flanders,Piet Pienter en Bert Bibber - Invasie uit het heelal,Belgium/Flanders,Europe,Europe,Time,160,138,14,153,10.92857143,66,95.625,0.0875,0.95625,0.068303571,0.4125
Belgium/Flanders,Samson & Gert - De Vliegsiroop,Belgium/Flanders,Europe,Europe,Time,153,145,7,153,21.85714286,72,100,0.045751634,1,0.142857143,0.470588235
Belgium/Flanders,Sloeber - Het Komplot,Belgium/Flanders,Europe,Europe,Time,314,293,19,314,16.52631579,66,100,0.060509554,1,0.052631579,0.210191083
Belgium/Flanders,Suske en Wiske - De Poenschepper,Belgium/Flanders,Europe,Europe,Time,161,146,13,159,12.23076923,49,98.75776398,0.080745342,0.98757764,0.075967511,0.304347826
Belgium/Flanders,Suske en Wiske - De snorrende snor,Belgium/Flanders,Europe,Europe,Time,158,152,6,158,26.5,53,100,0.037974684,1,0.167721519,0.335443038
Belgium/Flanders,Suske en Wiske - De sprietatoom,Belgium/Flanders,Europe,Europe,Time,156,153,3,46,15.33333333,25,29.48717949,0.019230769,0.294871795,0.098290598,0.16025641
Belgium/Flanders,Suske en Wiske - Het geheim van de Kalmhoutse heide,Belgium/Flanders,Europe,Europe,Time,156,148,8,156,19.5,40,100,0.051282051,1,0.125,0.256410256
Belgium/Flanders,Suske en Wiske - Op het eiland Amoras,Belgium/Flanders,Europe,Europe,Time,152,150,2,11,5.5,11,7.236842105,0.013157895,0.072368421,0.036184211,0.072368421
Belgium/Flanders,Suske en Wiske - Rikki en Wiske,Belgium/Flanders,Europe,Europe,Time,152,147,4,152,38,53,100,0.026315789,1,0.25,0.348684211
Belgium/Flanders,Thomas Pips - De rode Heks,Belgium/Flanders,Europe,Europe,Time,308,304,4,10,2.5,10,3.246753247,0.012987013,0.032467532,0.008116883,0.032467532
Belgium/Flanders,W817 - Een keivet akke-fietje,Belgium/Flanders,Europe,Europe,Time,152,141,10,151,15.1,44,99.34210526,0.065789474,0.993421053,0.099342105,0.289473684
Belgium/Flanders,Waterland - Onweer,Belgium/Flanders,Europe,Europe,Time,137,117,15,132,8.8,30,96.35036496,0.109489051,0.96350365,0.064233577,0.218978102
Belgium/Flanders,Weer over naar jou,Belgium/Flanders,Europe,Europe,Time,154,138,8,72,9,25,46.75324675,0.051948052,0.467532468,0.058441558,0.162337662
Belgium/Flanders,Willeke - De draak van Kokoluput,Belgium/Flanders,Europe,Europe,Time,304,295,9,35,3.888888889,15,11.51315789,0.029605263,0.115131579,0.012792398,0.049342105
China,1/2 Prince,China,Asia,Asia,Time,100,39,21,60,2.857142857,7,60,0.21,0.6,0.028571429,0.07
China,Divine Melody,China,Asia,Asia,Time,95,65,11,76,6.909090909,15,80,0.115789474,0.8,0.072727273,0.157894737
China,Heaven Sword and Dragon Sabre  - The King of Gold Lion-Zhune Shai,China,Asia,Asia,Time,161,153,7,160,22.85714286,42,99.37888199,0.043478261,0.99378882,0.141969831,0.260869565
China,Mega Dragon & Tiger Future Kung Fu Action,China,Asia,Asia,Time,153,100,33,133,4.03030303,8,86.92810458,0.215686275,0.869281046,0.02634185,0.052287582
China,Saint Legend,China,Asia,Asia,Time,314,243,40,283,7.075,32,90.12738854,0.127388535,0.901273885,0.022531847,0.101910828
China,SNK vs. Capcom: SVC Chaos,China,Asia,Asia,Time,150,102,29,131,4.517241379,17,87.33333333,0.193333333,0.873333333,0.030114943,0.113333333
China,Storm Riders,China,Asia,Asia,Time,295,220,49,269,5.489795918,18,91.18644068,0.166101695,0.911864407,0.018609478,0.061016949
China,SVC Chaos: SNK vs Capcom,China,Asia,Asia,Time,88,50,22,72,3.272727273,10,81.81818182,0.25,0.818181818,0.037190083,0.113636364
China,The King of Fighters,China,Asia,Asia,Time,158,133,20,153,7.65,36,96.83544304,0.126582278,0.96835443,0.048417722,0.227848101
China,The King of Fighters: 2003,China,Asia,Asia,Time,164,122,29,151,5.206896552,20,92.07317073,0.176829268,0.920731707,0.031749369,0.12195122
China,Tiger x Crane Record of the Demon Master,China,Asia,Asia,Time,121,54,19,73,3.842105263,9,60.33057851,0.157024793,0.603305785,0.031752936,0.074380165
China,Xiewang Lin Jie,China,Asia,Asia,Time,341,242,81,323,3.987654321,23,94.72140762,0.237536657,0.947214076,0.011694001,0.06744868
China,Yin Zhi Shoumuren (Silver Gravekeeper),China,Asia,Asia,Time,72,18,13,31,2.384615385,4,43.05555556,0.180555556,0.430555556,0.033119658,0.055555556
France,Ab.lard - Une br.ve histoire de poussi.re et de cendre,France,Europe,Europe,Time,91,4,4,8,2,2,8.791208791,0.043956044,0.087912088,0.021978022,0.021978022
France,Alter Ego,France,Europe,Europe,Time,156,148,8,73,9.125,33,46.79487179,0.051282051,0.467948718,0.05849359,0.211538462
France,Catman - Une aventure de Cliff Burton,France,Europe,Europe,Time,310,263,36,299,8.305555556,27,96.4516129,0.116129032,0.964516129,0.026792115,0.087096774
France,Child of the Storm,France,Europe,Europe,Time,202,188,11,200,18.18181818,56,99.00990099,0.054455446,0.99009901,0.090009001,0.277227723
France,Donjon - La Fin du Donjon,France,Europe,Europe,Time,544,219,22,243,11.04545455,58,44.66911765,0.040441176,0.446691176,0.020304144,0.106617647
France,Final Incal,France,Europe,Europe,Time,410,378,27,405,15,49,98.7804878,0.065853659,0.987804878,0.036585366,0.119512195
France,La Vie En Rose - La Derni.re Pluie,France,Europe,Europe,Time,151,132,18,150,8.333333333,27,99.33774834,0.119205298,0.993377483,0.055187638,0.178807947
France,La Voyageuse de Petite Ceinture,France,Europe,Europe,Time,306,287,10,145,14.5,46,47.38562092,0.032679739,0.473856209,0.047385621,0.150326797
France,Le Cahier . Fleurs - Mauvaise Orchestration,France,Europe,Europe,Time,306,224,52,276,5.307692308,30,90.19607843,0.169934641,0.901960784,0.0173454,0.098039216
France,Le Muret,France,Europe,Europe,Time,146,136,7,143,20.42857143,47,97.94520548,0.047945205,0.979452055,0.139921722,0.321917808
France,Le Soldat,France,Europe,Europe,Time,368,346,16,366,22.875,71,99.45652174,0.043478261,0.994565217,0.062160326,0.192934783
France,LoRaNnE - Frisco,France,Europe,Europe,Time,318,261,37,298,8.054054054,44,93.71069182,0.116352201,0.937106918,0.025327214,0.13836478
France,Marsupilami: Sur la piste du Marsupilami,France,Europe,Europe,Time,529,33,30,63,2.1,3,11.90926276,0.056710775,0.119092628,0.003969754,0.005671078
France,Metabarons Genesis: Castaka,France,Europe,Europe,Time,297,262,18,195,10.83333333,28,65.65656566,0.060606061,0.656565657,0.03647587,0.094276094
France,Notre Dame - Le Jour des Fous,France,Europe,Europe,Time,314,265,34,215,6.323529412,42,68.47133758,0.108280255,0.684713376,0.020138629,0.133757962
France,Percy Shelley,France,Europe,Europe,Time,146,76,27,103,3.814814815,13,70.54794521,0.184931507,0.705479452,0.026128869,0.089041096
France,Pietrolino,France,Europe,Europe,Time,147,121,22,143,6.5,35,97.27891156,0.149659864,0.972789116,0.044217687,0.238095238
France,Screaming Planet - Eucharist Sun,France,Europe,Europe,Time,54,50,4,54,13.5,27,100,0.074074074,1,0.25,0.5
France,Screaming Planet - The Guilt,France,Europe,Europe,Time,94,84,4,88,22,41,93.61702128,0.042553191,0.936170213,0.234042553,0.436170213
France,Screaming Planet - The Invasion,France,Europe,Europe,Time,158,149,8,157,19.625,47,99.36708861,0.050632911,0.993670886,0.124208861,0.297468354
France,Screaming Planet - The Last Word,France,Europe,Europe,Time,36,31,4,35,8.75,12,97.22222222,0.111111111,0.972222222,0.243055556,0.333333333
France,Skipper - Somalia,France,Europe,Europe,Time,151,143,5,149,29.8,70,98.67549669,0.033112583,0.986754967,0.197350993,0.463576159
France,Trans-Amazonie - La Chute du Masque,France,Europe,Europe,Time,149,144,5,149,30,63,100,0.033557047,1,0.201342282,0.422818792
France,Tsunami,France,Europe,Europe,Time,93,79,7,86,12.28571429,37,92.47311828,0.075268817,0.924731183,0.132104455,0.397849462
France,Une Folie Tr.s Ordinaire,France,Europe,Europe,Time,182,174,5,28,5.6,11,15.38461538,0.027472527,0.153846154,0.030769231,0.06043956
Germany,Larry Potter,Germany,Europe,Europe,Time,152,139,10,150,15,73,98.68421053,0.065789474,0.986842105,0.098684211,0.480263158
Germany,Die Band,Germany,Europe,Europe,Time,310,272,29,151,5.206896552,17,48.70967742,0.093548387,0.487096774,0.01679644,0.05483871
Germany,Fix und Foxi,Germany,Europe,Europe,Time,151,140,10,151,15.1,62,100,0.066225166,1,0.1,0.410596026
Germany,K.nig Kobra,Germany,Europe,Europe,Time,155,95,34,129,3.794117647,10,83.22580645,0.219354839,0.832258065,0.024478178,0.064516129
Germany,Moga Mobo,Germany,Europe,Europe,Time,441,431,8,153,19.125,57,34.69387755,0.01814059,0.346938776,0.043367347,0.129251701
Germany,Mulle - Das Beliebteste Pferd der Welt,Germany,Europe,Europe,Time,5,4,1,5,5,5,100,0.2,1,1,1
Germany,Mulle - Das geplagteste Pferd der Welt,Germany,Europe,Europe,Time,5,4,1,5,5,5,100,0.2,1,1,1
Germany,Mulle - Das lauteste Pferd der Welt,Germany,Europe,Europe,Time,5,4,1,5,5,5,100,0.2,1,1,1
Germany,Mulle - Das sportlichste Pferd der Welt,Germany,Europe,Europe,Time,5,4,1,5,5,5,100,0.2,1,1,1
Germany,Mulle - das Teufelspferd,Germany,Europe,Europe,Time,19,18,1,19,19,19,100,0.052631579,1,1,1
Germany,Mulle - Das Turbo-Pferd,Germany,Europe,Europe,Time,11,10,1,11,11,11,100,0.090909091,1,1,1
Germany,Mulle - Das ungluecklichste Pferd der Welt,Germany,Europe,Europe,Time,5,4,1,5,5,5,100,0.2,1,1,1
Germany,Mulle - Das verfressenste Pferd der Welt,Germany,Europe,Europe,Time,5,4,1,5,5,5,100,0.2,1,1,1
Germany,Mulle - Das verrueckteste Pferd der Welt,Germany,Europe,Europe,Time,5,4,1,5,5,5,100,0.2,1,1,1
Germany,Mulle - im Rueckwaertsgang,Germany,Europe,Europe,Time,18,17,1,18,18,18,100,0.055555556,1,1,1
Germany,Mulle - Mulle dreht voll auf,Germany,Europe,Europe,Time,50,46,3,49,16.33333333,28,98,0.06,0.98,0.326666667,0.56
Germany,Mulle - wird spruchreif,Germany,Europe,Europe,Time,24,23,1,24,24,24,100,0.041666667,1,1,1
Germany,Operation Odin,Germany,Europe,Europe,Time,161,147,11,159,14.45454545,59,98.75776398,0.068322981,0.98757764,0.089779785,0.366459627
Germany,Werner,Germany,Europe,Europe,Time,153,145,6,151,25.16666667,39,98.69281046,0.039215686,0.986928105,0.164488017,0.254901961
Japan,12 sai. ~Kokoro~,Japan,Asia,Asia,Time,284,238,27,266,9.851851852,62,93.66197183,0.095070423,0.936619718,0.034689619,0.218309859
Japan,Absolute Boyfriend,Japan,Asia,Asia,Time,200,160,26,187,7.192307692,56,93.5,0.13,0.935,0.035961538,0.28
Japan,Ahiru No Sora,Japan,Asia,Asia,Time,103,77,13,90,6.923076923,18,87.37864078,0.126213592,0.873786408,0.067214339,0.174757282
Japan,Air Gear,Japan,Asia,Asia,Time,218,102,53,155,2.924528302,10,71.10091743,0.243119266,0.711009174,0.013415267,0.04587156
Japan,Ansatsu Kyoushitsu,Japan,Asia,Asia,Time,284,198,57,255,4.473684211,15,89.78873239,0.200704225,0.897887324,0.015752409,0.052816901
Japan,Ao no Exorcist,Japan,Asia,Asia,Time,336,162,84,246,2.928571429,15,73.21428571,0.25,0.732142857,0.008715986,0.044642857
Japan,Ashi-Girl,Japan,Asia,Asia,Time,192,138,27,114,4.222222222,14,59.375,0.140625,0.59375,0.021990741,0.072916667
Japan,Assassination Classroom,Japan,Asia,Asia,Time,189,124,27,151,5.592592593,23,79.89417989,0.142857143,0.798941799,0.029590437,0.121693122
Japan,Attack on Titan,Japan,Asia,Asia,Time,90,69,11,80,7.272727273,17,88.88888889,0.122222222,0.888888889,0.080808081,0.188888889
Japan,Baby and Me,Japan,Asia,Asia,Time,198,179,12,192,16,66,96.96969697,0.060606061,0.96969697,0.080808081,0.333333333
Japan,Baby Steps,Japan,Asia,Asia,Time,89,54,18,72,4,14,80.8988764,0.202247191,0.808988764,0.04494382,0.157303371
Japan,Beelzebub,Japan,Asia,Asia,Time,191,59,35,94,2.685714286,7,49.21465969,0.183246073,0.492146597,0.014061331,0.036649215
Japan,Big Windup!,Japan,Asia,Asia,Time,93,68,10,78,7.8,17,83.87096774,0.107526882,0.838709677,0.083870968,0.182795699
Japan,Billy Bat,Japan,Asia,Asia,Time,99,83,12,95,7.916666667,15,95.95959596,0.121212121,0.95959596,0.07996633,0.151515152
Japan,Bleach,Japan,Asia,Asia,Time,283,222,38,261,6.868421053,70,92.22614841,0.134275618,0.922261484,0.024270039,0.247349823
Japan,Blue Something,Japan,Asia,Asia,Time,254,134,59,193,3.271186441,9,75.98425197,0.232283465,0.75984252,0.012878687,0.035433071
Japan,Bread & Butter,Japan,Asia,Asia,Time,296,160,64,224,3.5,10,75.67567568,0.216216216,0.756756757,0.011824324,0.033783784
Japan,Cage of Eden,Japan,Asia,Asia,Time,293,96,65,161,2.476923077,5,54.94880546,0.221843003,0.549488055,0.008453662,0.017064846
Japan,Captain Tsubasa,Japan,Asia,Asia,Time,80,40,16,56,3.5,8,70,0.2,0.7,0.04375,0.1
Japan,Chairman Shima Kosaku,Japan,Asia,Asia,Time,126,97,18,115,6.388888889,17,91.26984127,0.142857143,0.912698413,0.050705467,0.134920635
Japan,Claymore,Japan,Asia,Asia,Time,285,142,54,196,3.62962963,10,68.77192982,0.189473684,0.687719298,0.012735543,0.035087719
Japan,Clover: Trefle,Japan,Asia,Asia,Time,198,97,19,116,6.105263158,28,58.58585859,0.095959596,0.585858586,0.030834662,0.141414141
Japan,Crimson Hero,Japan,Asia,Asia,Time,203,133,35,168,4.8,17,82.75862069,0.172413793,0.827586207,0.02364532,0.083743842
Japan,D.N. Angel,Japan,Asia,Asia,Time,61,45,10,55,5.5,11,90.16393443,0.163934426,0.901639344,0.090163934,0.180327869
Japan,Dolly Kanon,Japan,Asia,Asia,Time,293,229,39,268,6.871794872,37,91.46757679,0.133105802,0.914675768,0.023453225,0.126279863
Japan,Dragon Ball,Japan,Asia,Asia,Time,55,46,6,52,8.666666667,29,94.54545455,0.109090909,0.945454545,0.157575758,0.527272727
Japan,Fairy Tail,Japan,Asia,Asia,Time,426,166,87,253,2.908045977,16,59.38967136,0.204225352,0.593896714,0.006826399,0.037558685
Japan,Gangoose,Japan,Asia,Asia,Time,204,138,30,168,5.6,19,82.35294118,0.147058824,0.823529412,0.02745098,0.093137255
Japan,Giant Killing,Japan,Asia,Asia,Time,194,94,36,130,3.611111111,10,67.01030928,0.18556701,0.670103093,0.018613975,0.051546392
Japan,Gintama,Japan,Asia,Asia,Time,212,132,32,164,5.125,41,77.35849057,0.150943396,0.773584906,0.024174528,0.193396226
Japan,Gurazeni,Japan,Asia,Asia,Time,238,193,27,220,8.148148148,28,92.43697479,0.113445378,0.924369748,0.034235917,0.117647059
Japan,Haikyu!!,Japan,Asia,Asia,Time,121,59,25,84,3.36,8,69.4214876,0.20661157,0.694214876,0.027768595,0.066115702
Japan,Haikyuu!!,Japan,Asia,Asia,Time,203,146,36,182,5.055555556,19,89.65517241,0.177339901,0.896551724,0.024904215,0.093596059
Japan,Hikaru No Go,Japan,Asia,Asia,Time,106,86,16,102,6.375,22,96.22641509,0.150943396,0.962264151,0.060141509,0.20754717
Japan,History's Strongest Disciple Keichi,Japan,Asia,Asia,Time,198,103,45,148,3.288888889,11,74.74747475,0.227272727,0.747474747,0.01661055,0.055555556
Japan,HunterXHunter,Japan,Asia,Asia,Time,101,70,15,85,5.666666667,17,84.15841584,0.148514851,0.841584158,0.056105611,0.168316832
Japan,Ihoujin,Japan,Asia,Asia,Time,250,196,35,231,6.6,50,92.4,0.14,0.924,0.0264,0.2
Japan,Iromen ~Juunintoiro~,Japan,Asia,Asia,Time,165,136,24,160,6.666666667,16,96.96969697,0.145454545,0.96969697,0.04040404,0.096969697
Japan,Kakukaku Shikajika,Japan,Asia,Asia,Time,198,147,20,168,8.4,53,84.84848485,0.101010101,0.848484848,0.042424242,0.267676768
Japan,Kimi No Iru Machi,Japan,Asia,Asia,Time,182,59,34,93,2.735294118,8,51.0989011,0.186813187,0.510989011,0.015029089,0.043956044
Japan,Kimi wa Sora no Subete,Japan,Asia,Asia,Time,305,253,36,238,6.611111111,27,78.03278689,0.118032787,0.780327869,0.021675774,0.08852459
Japan,Kocchi Muite! Miiko,Japan,Asia,Asia,Time,152,144,6,151,25.16666667,71,99.34210526,0.039473684,0.993421053,0.165570175,0.467105263
Japan,Kou no Dori,Japan,Asia,Asia,Time,198,157,19,177,9.315789474,54,89.39393939,0.095959596,0.893939394,0.047049442,0.272727273
Japan,Kuroko no Basket,Japan,Asia,Asia,Time,84,43,17,60,3.529411765,9,71.42857143,0.202380952,0.714285714,0.042016807,0.107142857
Japan,Kuroko's Basketball,Japan,Asia,Asia,Time,193,106,32,138,4.3125,11,71.50259067,0.165803109,0.715025907,0.02234456,0.056994819
Japan,Kyo wa Kaisha Yasumimasu,Japan,Asia,Asia,Time,194,121,30,151,5.033333333,15,77.83505155,0.154639175,0.778350515,0.025945017,0.077319588
Japan,love?com,Japan,Asia,Asia,Time,316,251,43,294,6.837209302,22,93.03797468,0.136075949,0.930379747,0.021636738,0.069620253
Japan,Magi: The Labyrinth of Magic,Japan,Asia,Asia,Time,235,83,47,130,2.765957447,8,55.31914894,0.2,0.553191489,0.011770032,0.034042553
Japan,Marmalade Boy Little,Japan,Asia,Asia,Time,248,148,49,197,4.020408163,15,79.43548387,0.197580645,0.794354839,0.016211323,0.060483871
Japan,Moment -Eien no Isshun,Japan,Asia,Asia,Time,296,202,62,264,4.258064516,10,89.18918919,0.209459459,0.891891892,0.014385353,0.033783784
Japan,Nana,Japan,Asia,Asia,Time,100,81,17,98,5.764705882,17,98,0.17,0.98,0.057647059,0.17
Japan,Naruto,Japan,Asia,Asia,Time,315,254,35,289,8.257142857,26,91.74603175,0.111111111,0.917460317,0.026213152,0.082539683
Japan,Nisekoi,Japan,Asia,Asia,Time,321,185,65,250,3.846153846,27,77.88161994,0.202492212,0.778816199,0.011981788,0.08411215
Japan,One Piece,Japan,Asia,Asia,Time,308,211,41,252,6.146341463,30,81.81818182,0.133116883,0.818181818,0.019955654,0.097402597
Japan,One Punch-Man,Japan,Asia,Asia,Time,192,89,45,134,2.977777778,6,69.79166667,0.234375,0.697916667,0.015509259,0.03125
Japan,Oyasumi Memories,Japan,Asia,Asia,Time,282,249,30,280,9.333333333,62,99.29078014,0.106382979,0.992907801,0.033096927,0.219858156
Japan,Poison Berry in my Brain,Japan,Asia,Asia,Time,138,102,21,123,5.857142857,42,89.13043478,0.152173913,0.891304348,0.042443064,0.304347826
Japan,Psyren,Japan,Asia,Asia,Time,200,130,32,162,5.0625,20,81,0.16,0.81,0.0253125,0.1
Japan,Regalo,Japan,Asia,Asia,Time,240,154,38,192,5.052631579,35,80,0.158333333,0.8,0.021052632,0.145833333
Japan,Rurouni Kenshin,Japan,Asia,Asia,Time,102,62,12,74,6.166666667,20,72.54901961,0.117647059,0.725490196,0.060457516,0.196078431
Japan,Saireen,Japan,Asia,Asia,Time,100,58,29,87,3,6,87,0.29,0.87,0.03,0.06
Japan,Saiyuki,Japan,Asia,Asia,Time,81,68,9,77,8.555555556,17,95.0617284,0.111111111,0.950617284,0.105624143,0.209876543
Japan,Shokugeki No Soma,Japan,Asia,Asia,Time,475,250,89,339,3.808988764,16,71.36842105,0.187368421,0.713684211,0.008018924,0.033684211
Japan,Slam Dunk,Japan,Asia,Asia,Time,86,48,12,60,5,12,69.76744186,0.139534884,0.697674419,0.058139535,0.139534884
Japan,The Prince of Tennis,Japan,Asia,Asia,Time,72,44,13,57,4.384615385,12,79.16666667,0.180555556,0.791666667,0.060897436,0.166666667
Japan,The World God Only Knows,Japan,Asia,Asia,Time,291,152,68,220,3.235294118,9,75.60137457,0.233676976,0.756013746,0.011117849,0.030927835
Japan,Touch,Japan,Asia,Asia,Time,110,70,17,87,5.117647059,11,79.09090909,0.154545455,0.790909091,0.046524064,0.1
Japan,Trinity Seven,Japan,Asia,Asia,Time,222,118,48,166,3.458333333,9,74.77477477,0.216216216,0.747747748,0.015578078,0.040540541
Japan,Vagabond,Japan,Asia,Asia,Time,190,103,35,138,3.942857143,14,72.63157895,0.184210526,0.726315789,0.02075188,0.073684211
Japan,Yu-Gi-Oh! 5D's,Japan,Asia,Asia,Time,208,148,31,179,5.774193548,28,86.05769231,0.149038462,0.860576923,0.027760546,0.134615385
Korea,9 Faces of Love - Return of Princess Rouana,Korea,Asia,Asia,Time,247,187,42,229,5.452380952,17,92.71255061,0.170040486,0.927125506,0.022074417,0.068825911
Korea,Aegis,Korea,Asia,Asia,Time,170,139,24,163,6.791666667,29,95.88235294,0.141176471,0.958823529,0.03995098,0.170588235
Korea,Boy of the Female Wolf,Korea,Asia,Asia,Time,103,74,22,96,4.363636364,10,93.2038835,0.213592233,0.932038835,0.042365402,0.097087379
Korea,Emperor's Castle,Korea,Asia,Asia,Time,128,65,24,89,3.708333333,10,69.53125,0.1875,0.6953125,0.028971354,0.078125
Korea,He was Cool,Korea,Asia,Asia,Time,143,122,12,134,11.16666667,25,93.70629371,0.083916084,0.937062937,0.078088578,0.174825175
Korea,In The Starlight,Korea,Asia,Asia,Time,163,109,33,142,4.303030303,13,87.11656442,0.202453988,0.871165644,0.026398959,0.079754601
Korea,Invincible Yeonbyeongeol,Korea,Asia,Asia,Time,73,67,5,72,14.4,24,98.63013699,0.068493151,0.98630137,0.197260274,0.328767123
Korea,Kingdom of the Winds,Korea,Asia,Asia,Time,68,54,13,67,5.153846154,17,98.52941176,0.191176471,0.985294118,0.075791855,0.25
Korea,Kwaidan,Korea,Asia,Asia,Time,276,198,48,246,5.125,18,89.13043478,0.173913043,0.891304348,0.018568841,0.065217391
Korea,Lie to Me,Korea,Asia,Asia,Time,166,126,30,156,5.2,20,93.97590361,0.180722892,0.939759036,0.031325301,0.120481928
Korea,The Breaker New Waves,Korea,Asia,Asia,Time,102,69,26,95,3.653846154,9,93.1372549,0.254901961,0.931372549,0.035822021,0.088235294
Korea,The Color of Earth,Korea,Asia,Asia,Time,228,202,22,228,10.36363636,53,100,0.096491228,1,0.045454545,0.23245614
Korea,The Great Catsby,Korea,Asia,Asia,Time,140,80,23,100,4.347826087,13,71.42857143,0.164285714,0.714285714,0.031055901,0.092857143
Korea,Zero/Six,Korea,Asia,Asia,Time,142,87,27,114,4.222222222,11,80.28169014,0.190140845,0.802816901,0.029733959,0.077464789
Korea,Zippy Ziggy,Korea,Asia,Asia,Time,78,67,7,74,10.57142857,16,94.87179487,0.08974359,0.948717949,0.135531136,0.205128205
